Order Date,Sales,Quantity,Customer ID,Region,Product ID,Category,Discount,Discount value,Year
2016-11-03,43.584,12,XP-21865,West,OFF-BI-10003981,Office Supplies,0.2,-8.716800000000001,2016
2016-11-03,116.28,3,XP-21865,West,OFF-PA-10001725,Office Supplies,0.0,0.0,2016
2016-11-03,9.296,2,XP-21865,West,OFF-BI-10002071,Office Supplies,0.2,-1.8592,2016
2016-11-03,19.44,3,XP-21865,West,OFF-PA-10000477,Office Supplies,0.0,0.0,2016
2016-11-03,314.55,3,XP-21865,West,OFF-PA-10004359,Office Supplies,0.0,0.0,2016
2016-04-10,12.96,2,FM-14215,West,OFF-PA-10002787,Office Supplies,0.0,0.0,2016
2016-04-10,23.2,5,FM-14215,West,OFF-BI-10000174,Office Supplies,0.2,-4.64,2016
2016-11-10,37.3,2,KM-16225,Central,FUR-FU-10001085,Furniture,0.0,0.0,2016
2016-11-10,81.96,2,KM-16225,Central,OFF-BI-10001597,Office Supplies,0.0,0.0,2016
2016-10-02,54.792,6,LP-17095,West,OFF-BI-10002429,Office Supplies,0.7,-38.3544,2016
2016-09-06,10.784,1,BG-11740,Central,OFF-ST-10001590,Office Supplies,0.2,-2.1568,2016
2016-10-27,290.98,1,BW-11200,South,FUR-CH-10000847,Furniture,0.0,0.0,2016
2016-09-15,21.4,5,RB-19570,West,OFF-PA-10000807,Office Supplies,0.0,0.0,2016
2016-09-15,48.664,7,RB-19570,West,OFF-BI-10002103,Office Supplies,0.2,-9.732800000000001,2016
2016-09-25,16.56,4,JW-16075,West,OFF-AR-10004441,Office Supplies,0.0,0.0,2016
2016-11-14,2.296,2,KC-16540,Central,OFF-BI-10002393,Office Supplies,0.8,-1.8368,2016
2016-11-14,408.006,2,MB-17305,East,FUR-CH-10002335,Furniture,0.1,-40.8006,2016
2016-11-14,40.44,3,MB-17305,East,OFF-ST-10001590,Office Supplies,0.0,0.0,2016
2016-02-27,56.82,3,EB-13930,Central,OFF-BI-10004738,Office Supplies,0.0,0.0,2016
2016-12-12,657.93,7,MG-17650,Central,TEC-PH-10002103,Technology,0.0,0.0,2016
2016-12-12,33.48,4,MG-17650,Central,FUR-FU-10003724,Furniture,0.0,0.0,2016
2016-12-12,13.9,5,MG-17650,Central,OFF-AR-10003732,Office Supplies,0.0,0.0,2016
2016-12-12,26.86,2,MG-17650,Central,OFF-ST-10000885,Office Supplies,0.0,0.0,2016
2016-09-19,25.632,3,AP-10720,East,FUR-FU-10003424,Furniture,0.2,-5.1264,2016
2016-06-10,23.616,8,JB-16000,East,OFF-LA-10003720,Office Supplies,0.2,-4.7232,2016
2016-08-26,8.26,2,TS-21430,West,OFF-AR-10000390,Office Supplies,0.0,0.0,2016
2016-12-26,17.76,2,MC-18130,West,OFF-SU-10000952,Office Supplies,0.0,0.0,2016
2016-12-26,302.384,2,MC-18130,West,TEC-PH-10002275,Technology,0.2,-60.4768,2016
2016-12-26,146.352,3,MC-18130,West,FUR-CH-10003535,Furniture,0.2,-29.2704,2016
2016-12-26,7.9,2,MC-18130,West,OFF-AP-10004052,Office Supplies,0.0,0.0,2016
2016-12-26,902.712,3,MC-18130,West,FUR-TA-10003473,Furniture,0.2,-180.5424,2016
2016-12-26,53.97,3,MC-18130,West,OFF-AR-10001897,Office Supplies,0.0,0.0,2016
2016-12-05,33.92,8,TC-21475,East,OFF-AR-10000034,Office Supplies,0.0,0.0,2016
2016-01-24,31.36,4,HG-14965,South,OFF-BI-10000285,Office Supplies,0.0,0.0,2016
2016-12-31,47.616,3,EP-13915,South,OFF-AR-10000588,Office Supplies,0.2,-9.523200000000001,2016
2016-12-31,23.48,5,EP-13915,South,OFF-PA-10002250,Office Supplies,0.2,-4.696000000000001,2016
2016-09-05,62.79,3,GH-14410,Central,OFF-AP-10002457,Office Supplies,0.8,-50.232,2016
2016-09-05,28.44,9,GH-14410,Central,OFF-FA-10002763,Office Supplies,0.2,-5.688000000000001,2016
2016-11-13,77.55,5,CK-12760,East,OFF-ST-10003455,Office Supplies,0.0,0.0,2016
2016-11-13,24.88,2,CK-12760,East,OFF-ST-10000876,Office Supplies,0.0,0.0,2016
2016-11-13,140.75,5,CK-12760,East,OFF-AR-10003582,Office Supplies,0.0,0.0,2016
2016-11-13,36.63,3,CK-12760,East,OFF-ST-10004258,Office Supplies,0.0,0.0,2016
2016-09-11,1599.92,8,JF-15565,South,TEC-CO-10001943,Technology,0.0,0.0,2016
2016-09-11,11.09,1,JF-15565,South,OFF-EN-10002312,Office Supplies,0.0,0.0,2016
2016-08-12,145.764,2,BC-11125,East,FUR-CH-10000225,Furniture,0.1,-14.5764,2016
2016-04-26,434.646,3,DB-13360,East,FUR-CH-10004983,Furniture,0.1,-43.4646,2016
2016-09-18,3.0,1,PO-18850,South,OFF-LA-10002787,Office Supplies,0.2,-0.6000000000000001,2016
2016-09-22,7.506,9,AC-10450,South,OFF-BI-10004022,Office Supplies,0.7,-5.2542,2016
2016-09-22,16.56,2,AC-10450,South,OFF-LA-10001158,Office Supplies,0.2,-3.312,2016
2016-01-10,79.92,4,KB-16585,West,FUR-FU-10000076,Furniture,0.0,0.0,2016
2016-01-10,69.98,2,KB-16585,West,TEC-AC-10002335,Technology,0.0,0.0,2016
2016-07-31,283.14,4,KL-16645,Central,OFF-AP-10001005,Office Supplies,0.1,-28.314,2016
2016-07-31,635.96,4,KL-16645,Central,TEC-PH-10004042,Technology,0.0,0.0,2016
2016-07-31,118.99,1,KL-16645,Central,TEC-PH-10001079,Technology,0.0,0.0,2016
2016-07-31,272.94,3,KL-16645,Central,FUR-FU-10002918,Furniture,0.0,0.0,2016
2016-07-14,29.61,9,RE-19450,East,OFF-FA-10000936,Office Supplies,0.0,0.0,2016
2016-12-01,863.928,9,MV-18190,South,TEC-PH-10003811,Technology,0.2,-172.7856,2016
2016-08-29,241.92,4,GB-14530,East,FUR-TA-10004152,Furniture,0.4,-96.768,2016
2016-08-29,163.88,4,GB-14530,East,FUR-BO-10002853,Furniture,0.5,-81.94,2016
2016-08-29,3.486,2,GB-14530,East,OFF-BI-10002071,Office Supplies,0.7,-2.4402,2016
2016-08-29,10.584,7,GB-14530,East,OFF-FA-10000053,Office Supplies,0.2,-2.1168,2016
2016-06-24,440.91,9,HL-15040,Central,TEC-PH-10001305,Technology,0.0,0.0,2016
2016-06-24,8.712,2,DH-13075,Central,OFF-AP-10002082,Office Supplies,0.8,-6.9696,2016
2016-05-17,65.17,7,AG-10900,East,OFF-SU-10000381,Office Supplies,0.0,0.0,2016
2016-05-17,14.62,2,AG-10900,East,OFF-LA-10002475,Office Supplies,0.0,0.0,2016
2016-05-17,173.24,4,AG-10900,East,FUR-FU-10003975,Furniture,0.0,0.0,2016
2016-05-22,14.73,3,JF-15490,South,OFF-LA-10004345,Office Supplies,0.0,0.0,2016
2016-11-11,9.888,2,LB-16795,South,OFF-BI-10002852,Office Supplies,0.7,-6.9216,2016
2016-11-11,671.544,3,LB-16795,South,OFF-AP-10001058,Office Supplies,0.2,-134.3088,2016
2016-07-18,15.576,3,SV-20935,Central,TEC-AC-10000487,Technology,0.2,-3.1152,2016
2016-04-07,658.746,3,Dl-13600,East,FUR-CH-10000454,Furniture,0.1,-65.8746,2016
2016-03-03,25.35,3,TS-21160,West,OFF-SU-10004782,Office Supplies,0.0,0.0,2016
2016-03-03,35.28,3,TS-21160,West,FUR-FU-10000672,Furniture,0.0,0.0,2016
2016-12-24,33.4,5,BV-11245,West,OFF-PA-10002986,Office Supplies,0.0,0.0,2016
2016-10-07,837.6,3,DL-13495,West,TEC-MA-10001972,Technology,0.2,-167.52,2016
2016-12-09,40.68,3,EB-13870,South,TEC-PH-10000169,Technology,0.2,-8.136000000000001,2016
2016-12-30,5.904,2,BM-11785,East,OFF-LA-10003720,Office Supplies,0.2,-1.1808,2016
2016-12-30,13.712,2,BM-11785,East,OFF-SU-10001664,Office Supplies,0.2,-2.7424,2016
2016-09-19,11.952,3,CC-12430,West,OFF-BI-10003355,Office Supplies,0.2,-2.3904,2016
2016-09-19,6.24,3,CC-12430,West,OFF-SU-10001212,Office Supplies,0.0,0.0,2016
2016-02-19,8.67,3,CK-12760,East,OFF-LA-10004425,Office Supplies,0.0,0.0,2016
2016-02-19,25.71,3,CK-12760,East,OFF-SU-10001664,Office Supplies,0.0,0.0,2016
2016-05-14,57.582,3,MK-17905,South,OFF-BI-10001718,Office Supplies,0.7,-40.3074,2016
2016-05-14,31.104,6,MK-17905,South,OFF-PA-10004983,Office Supplies,0.2,-6.220800000000001,2016
2016-05-14,30.192,3,MK-17905,South,FUR-FU-10002396,Furniture,0.2,-6.0384,2016
2016-05-14,43.6,5,MK-17905,South,TEC-PH-10003988,Technology,0.2,-8.72,2016
2016-05-14,4.768,2,MK-17905,South,OFF-AR-10002467,Office Supplies,0.2,-0.9536,2016
2016-05-14,10.38,2,MK-17905,South,OFF-BI-10004002,Office Supplies,0.7,-7.266,2016
2016-05-14,13.392,8,MK-17905,South,OFF-BI-10002309,Office Supplies,0.7,-9.3744,2016
2016-11-14,380.058,3,EB-14110,East,FUR-CH-10000785,Furniture,0.3,-114.0174,2016
2016-11-14,1199.976,4,EB-14110,East,TEC-CO-10004115,Technology,0.4,-479.9904000000001,2016
2016-11-14,48.576,3,EB-14110,East,FUR-FU-10002813,Furniture,0.2,-9.715200000000001,2016
2016-05-08,17.94,3,TB-21625,West,OFF-PA-10002751,Office Supplies,0.0,0.0,2016
2016-07-10,44.856,6,NZ-18565,West,OFF-BI-10001658,Office Supplies,0.7,-31.3992,2016
2016-11-21,30.345,7,CK-12205,East,TEC-MA-10000752,Technology,0.7,-21.2415,2016
2016-11-21,127.554,3,CK-12205,East,FUR-CH-10003817,Furniture,0.3,-38.2662,2016
2016-11-21,77.952,3,CK-12205,East,FUR-FU-10001876,Furniture,0.2,-15.5904,2016
2016-05-15,13.776,3,TT-21220,East,OFF-BI-10002393,Office Supplies,0.2,-2.7552,2016
2016-12-23,5.553,3,NM-18520,East,OFF-BI-10001267,Office Supplies,0.7,-3.8871,2016
2016-11-07,14.96,4,CC-12475,East,OFF-FA-10004968,Office Supplies,0.0,0.0,2016
2016-12-18,1793.98,2,GK-14620,East,OFF-BI-10001359,Office Supplies,0.0,0.0,2016
2016-11-10,20.368,1,SH-19975,East,OFF-BI-10001191,Office Supplies,0.2,-4.0736,2016
2016-11-10,49.848,3,SH-19975,East,OFF-BI-10003982,Office Supplies,0.2,-9.9696,2016
2016-07-29,2.214,3,PW-19240,South,OFF-BI-10000201,Office Supplies,0.7,-1.5498,2016
2016-11-28,182.67,3,RF-19345,South,FUR-CH-10004477,Furniture,0.0,0.0,2016
2016-11-28,101.7,6,RF-19345,South,TEC-AC-10003441,Technology,0.0,0.0,2016
2016-11-28,1126.02,3,RF-19345,South,OFF-ST-10004459,Office Supplies,0.0,0.0,2016
2016-11-28,1263.3,6,RF-19345,South,OFF-ST-10003805,Office Supplies,0.0,0.0,2016
2016-12-23,8.82,3,EH-13765,West,OFF-AR-10001246,Office Supplies,0.0,0.0,2016
2016-12-23,37.94,2,EH-13765,West,OFF-PA-10001295,Office Supplies,0.0,0.0,2016
2016-12-23,4.2,2,EH-13765,West,OFF-AR-10001231,Office Supplies,0.0,0.0,2016
2016-12-23,227.28,2,EH-13765,West,OFF-ST-10002743,Office Supplies,0.0,0.0,2016
2016-12-23,47.9,1,EH-13765,West,OFF-PA-10004327,Office Supplies,0.0,0.0,2016
2016-12-23,61.96,2,EH-13765,West,OFF-EN-10004773,Office Supplies,0.0,0.0,2016
2016-12-23,1117.92,4,EH-13765,West,OFF-ST-10003470,Office Supplies,0.0,0.0,2016
2016-08-22,26.352,8,SG-20470,West,OFF-BI-10000088,Office Supplies,0.7,-18.4464,2016
2016-01-02,173.94,3,BM-11575,East,FUR-BO-10004709,Furniture,0.0,0.0,2016
2016-01-02,231.98,2,BM-11575,East,TEC-PH-10000455,Technology,0.0,0.0,2016
2016-09-05,96.08,2,JH-15985,West,OFF-PA-10004381,Office Supplies,0.0,0.0,2016
2016-09-05,11.68,2,JH-15985,West,OFF-BI-10000050,Office Supplies,0.2,-2.336,2016
2016-09-05,4.36,2,JH-15985,West,OFF-FA-10000304,Office Supplies,0.0,0.0,2016
2016-10-28,12.42,3,DL-13330,East,OFF-AR-10004441,Office Supplies,0.0,0.0,2016
2016-11-18,61.192,1,TC-21535,West,TEC-PH-10003357,Technology,0.2,-12.2384,2016
2016-11-18,67.84,1,TC-21535,West,OFF-AP-10002867,Office Supplies,0.0,0.0,2016
2016-05-15,7.764,4,DP-13000,South,OFF-BI-10000301,Office Supplies,0.7,-5.4348,2016
2016-11-06,207.984,2,KL-16555,South,FUR-CH-10000513,Furniture,0.2,-41.5968,2016
2016-11-06,36.112,2,KL-16555,South,OFF-PA-10002421,Office Supplies,0.2,-7.2224,2016
2016-11-06,35.568,2,KL-16555,South,FUR-FU-10004090,Furniture,0.2,-7.1136,2016
2016-11-06,88.768,2,KL-16555,South,OFF-PA-10004071,Office Supplies,0.2,-17.7536,2016
2016-11-07,12.9,2,PS-19045,West,OFF-PA-10002246,Office Supplies,0.0,0.0,2016
2016-12-09,20.568,3,RW-19630,Central,OFF-SU-10001664,Office Supplies,0.2,-4.113600000000001,2016
2016-12-09,4.356,2,RW-19630,Central,OFF-AP-10003971,Office Supplies,0.8,-3.4848,2016
2016-12-09,19.04,4,RW-19630,Central,TEC-AC-10000199,Technology,0.2,-3.808,2016
2016-11-06,84.84,3,IM-15070,West,OFF-ST-10003442,Office Supplies,0.0,0.0,2016
2016-04-24,15.552,3,CL-12700,West,OFF-PA-10003441,Office Supplies,0.2,-3.1104,2016
2016-04-24,1325.76,6,CL-12700,West,FUR-CH-10004287,Furniture,0.2,-265.152,2016
2016-04-24,3.108,2,CL-12700,West,OFF-BI-10004040,Office Supplies,0.7,-2.1756,2016
2016-01-31,109.592,1,SC-20050,West,TEC-PH-10004120,Technology,0.2,-21.9184,2016
2016-01-31,56.7,5,SC-20050,West,OFF-PA-10002764,Office Supplies,0.0,0.0,2016
2016-05-24,69.5,5,EH-14125,South,OFF-SU-10000898,Office Supplies,0.0,0.0,2016
2016-05-24,191.6,4,EH-14125,South,OFF-PA-10004327,Office Supplies,0.0,0.0,2016
2016-10-07,10.56,2,CC-12475,West,OFF-PA-10000143,Office Supplies,0.0,0.0,2016
2016-12-18,72.64,2,JE-15475,West,TEC-AC-10001465,Technology,0.0,0.0,2016
2016-12-18,772.47,3,JE-15475,West,TEC-AC-10003832,Technology,0.0,0.0,2016
2016-12-18,39.92,4,JE-15475,West,FUR-FU-10003731,Furniture,0.0,0.0,2016
2016-12-26,212.94,3,BB-11545,East,FUR-CH-10003968,Furniture,0.0,0.0,2016
2016-12-26,26.49,1,BB-11545,East,OFF-AP-10002765,Office Supplies,0.0,0.0,2016
2016-11-10,67.71,3,AI-10855,West,OFF-PA-10002421,Office Supplies,0.0,0.0,2016
2016-11-10,129.92,4,AI-10855,West,OFF-AP-10000055,Office Supplies,0.0,0.0,2016
2016-11-10,467.46,9,AI-10855,West,FUR-FU-10000965,Furniture,0.0,0.0,2016
2016-11-10,61.4,5,AI-10855,West,OFF-PA-10001363,Office Supplies,0.0,0.0,2016
2016-11-10,720.76,4,AI-10855,West,OFF-ST-10001496,Office Supplies,0.0,0.0,2016
2016-11-10,5.184,3,AI-10855,West,OFF-BI-10004656,Office Supplies,0.2,-1.0368,2016
2016-11-10,14.7,5,AI-10855,West,OFF-AR-10001227,Office Supplies,0.0,0.0,2016
2016-04-03,99.846,9,CS-11950,East,OFF-BI-10004330,Office Supplies,0.7,-69.8922,2016
2016-12-05,699.98,2,TP-21130,South,TEC-PH-10000560,Technology,0.0,0.0,2016
2016-12-05,584.82,9,TP-21130,South,OFF-ST-10000060,Office Supplies,0.0,0.0,2016
2016-09-08,35.168,4,JM-15580,South,TEC-AC-10004209,Technology,0.2,-7.0336,2016
2016-09-08,64.704,3,JM-15580,South,OFF-PA-10000501,Office Supplies,0.2,-12.9408,2016
2016-06-06,105.52,4,SC-20230,East,OFF-PA-10003656,Office Supplies,0.0,0.0,2016
2016-01-31,15.552,3,AB-10150,Central,OFF-PA-10003936,Office Supplies,0.2,-3.1104,2016
2016-11-17,10.776,3,MS-17365,West,OFF-BI-10004140,Office Supplies,0.2,-2.1552,2016
2016-10-23,17.05,5,AB-10255,West,OFF-FA-10002983,Office Supplies,0.0,0.0,2016
2016-11-13,30.36,4,TS-21430,Central,FUR-FU-10003096,Furniture,0.0,0.0,2016
2016-04-01,1317.492,6,FP-14320,East,FUR-CH-10000454,Furniture,0.1,-131.7492,2016
2016-04-01,63.84,8,FP-14320,East,OFF-SU-10000946,Office Supplies,0.0,0.0,2016
2016-04-01,3.592,1,FP-14320,East,OFF-BI-10004140,Office Supplies,0.2,-0.7184,2016
2016-11-18,301.96,2,AJ-10945,Central,FUR-CH-10000863,Furniture,0.0,0.0,2016
2016-05-27,3504.9,5,LA-16780,Central,FUR-CH-10002024,Furniture,0.0,0.0,2016
2016-05-27,144.12,3,LA-16780,Central,OFF-PA-10001790,Office Supplies,0.0,0.0,2016
2016-05-27,314.55,3,LA-16780,Central,OFF-PA-10000994,Office Supplies,0.0,0.0,2016
2016-11-05,53.248,2,JH-15985,West,OFF-BI-10002082,Office Supplies,0.2,-10.6496,2016
2016-12-26,4.992,3,AJ-10795,East,OFF-BI-10004967,Office Supplies,0.2,-0.9984000000000001,2016
2016-03-03,3930.072,3,AA-10315,Central,OFF-SU-10000151,Office Supplies,0.2,-786.0144,2016
2016-03-03,2.304,1,AA-10315,Central,OFF-FA-10001332,Office Supplies,0.2,-0.4608,2016
2016-03-03,431.976,3,AA-10315,Central,TEC-PH-10000895,Technology,0.2,-86.3952,2016
2016-03-03,41.72,7,AA-10315,Central,TEC-AC-10002857,Technology,0.2,-8.344,2016
2016-09-26,51.45,3,CM-12445,West,OFF-ST-10004507,Office Supplies,0.0,0.0,2016
2016-09-26,7.83,3,CM-12445,West,OFF-LA-10000262,Office Supplies,0.0,0.0,2016
2016-09-26,35.4,5,CM-12445,West,OFF-AR-10002445,Office Supplies,0.0,0.0,2016
2016-09-26,29.9,5,CM-12445,West,OFF-PA-10001667,Office Supplies,0.0,0.0,2016
2016-06-21,36.56,5,AS-10090,East,OFF-BI-10001553,Office Supplies,0.2,-7.312000000000001,2016
2016-06-21,186.144,6,AS-10090,East,OFF-BI-10003007,Office Supplies,0.2,-37.2288,2016
2016-06-21,353.568,2,AS-10090,East,FUR-BO-10003272,Furniture,0.2,-70.7136,2016
2016-11-19,54.96,3,TT-21265,Central,OFF-AP-10001947,Office Supplies,0.0,0.0,2016
2016-09-11,332.94,3,EB-14110,West,OFF-ST-10004186,Office Supplies,0.0,0.0,2016
2016-09-11,39.872,2,EB-14110,West,OFF-BI-10001658,Office Supplies,0.2,-7.9744,2016
2016-09-23,13.68,2,CM-11815,West,OFF-SU-10004737,Office Supplies,0.0,0.0,2016
2016-07-25,10.44,1,KM-16375,South,OFF-BI-10003694,Office Supplies,0.0,0.0,2016
2016-08-02,136.464,2,BF-11020,West,FUR-TA-10001691,Furniture,0.2,-27.2928,2016
2016-08-02,333.576,3,BF-11020,West,TEC-PH-10001918,Technology,0.2,-66.71520000000001,2016
2016-08-02,12.544,2,BF-11020,West,OFF-BI-10000285,Office Supplies,0.2,-2.5088,2016
2016-12-12,249.95,5,EC-14050,South,TEC-AC-10001314,Technology,0.0,0.0,2016
2016-12-12,49.12,4,EC-14050,South,OFF-PA-10004438,Office Supplies,0.0,0.0,2016
2016-08-08,10.56,2,CC-12145,Central,OFF-PA-10003270,Office Supplies,0.0,0.0,2016
2016-11-26,3.744,4,PA-19060,South,OFF-BI-10000145,Office Supplies,0.7,-2.6208,2016
2016-09-23,4.08,2,DV-13045,West,OFF-EN-10001509,Office Supplies,0.0,0.0,2016
2016-09-23,18.9,3,DV-13045,West,OFF-LA-10003148,Office Supplies,0.0,0.0,2016
2016-05-30,2275.5,10,AH-10690,South,FUR-TA-10002645,Furniture,0.0,0.0,2016
2016-05-30,1979.7,6,AH-10690,South,TEC-AC-10003033,Technology,0.0,0.0,2016
2016-05-30,62.1,6,AH-10690,South,OFF-LA-10001297,Office Supplies,0.0,0.0,2016
2016-02-21,68.95,5,BV-11245,East,FUR-FU-10000629,Furniture,0.0,0.0,2016
2016-02-21,296.37,3,BV-11245,East,OFF-ST-10000036,Office Supplies,0.0,0.0,2016
2016-02-21,39.98,2,BV-11245,East,TEC-PH-10002583,Technology,0.0,0.0,2016
2016-08-21,9.216,4,SU-20665,South,OFF-LA-10004559,Office Supplies,0.2,-1.8432,2016
2016-08-21,28.048,2,SU-20665,South,OFF-SU-10002573,Office Supplies,0.2,-5.6096,2016
2016-05-02,187.056,9,DL-12865,South,FUR-CH-10002304,Furniture,0.2,-37.4112,2016
2016-12-25,33.568,2,BD-11620,East,OFF-BI-10001524,Office Supplies,0.2,-6.7136,2016
2016-09-04,63.94,1,CV-12295,East,FUR-FU-10004748,Furniture,0.0,0.0,2016
2016-09-04,60.6,5,CV-12295,East,OFF-BI-10001460,Office Supplies,0.2,-12.12,2016
2016-09-04,22.72,4,CV-12295,East,OFF-SU-10002503,Office Supplies,0.0,0.0,2016
2016-09-06,41.92,4,YC-21895,Central,OFF-PA-10004665,Office Supplies,0.2,-8.384,2016
2016-09-06,329.584,2,YC-21895,Central,TEC-PH-10002447,Technology,0.2,-65.91680000000001,2016
2016-09-03,87.28,8,CY-12745,South,OFF-BI-10000014,Office Supplies,0.0,0.0,2016
2016-09-29,27.24,5,AR-10540,West,OFF-BI-10002982,Office Supplies,0.2,-5.448,2016
2016-12-29,70.56,6,CD-11920,Central,FUR-FU-10000672,Furniture,0.0,0.0,2016
2016-12-29,81.96,2,CD-11920,Central,OFF-AP-10001293,Office Supplies,0.0,0.0,2016
2016-11-20,151.192,1,EH-13990,Central,TEC-PH-10004539,Technology,0.2,-30.2384,2016
2016-08-14,15.54,3,JM-15580,West,OFF-PA-10000551,Office Supplies,0.0,0.0,2016
2016-08-14,105.552,6,JM-15580,West,TEC-MA-10000423,Technology,0.2,-21.1104,2016
2016-09-05,25.92,5,DM-13525,Central,OFF-PA-10001870,Office Supplies,0.2,-5.184000000000001,2016
2016-09-05,15.808,8,DM-13525,Central,OFF-FA-10001843,Office Supplies,0.2,-3.1616,2016
2016-09-05,10.368,2,DM-13525,Central,OFF-PA-10002036,Office Supplies,0.2,-2.0736,2016
2016-09-24,63.2,5,EB-13750,West,FUR-FU-10002501,Furniture,0.0,0.0,2016
2016-11-20,39.0,12,MC-17605,West,OFF-AP-10003622,Office Supplies,0.0,0.0,2016
2016-09-27,2.907,3,BM-11650,East,OFF-BI-10002764,Office Supplies,0.7,-2.0349,2016
2016-04-09,556.665,5,HF-14995,West,FUR-BO-10001798,Furniture,0.15,-83.49974999999999,2016
2016-02-22,445.96,5,TZ-21580,West,TEC-PH-10002398,Technology,0.2,-89.19200000000001,2016
2016-02-22,36.24,1,TZ-21580,West,TEC-AC-10003399,Technology,0.0,0.0,2016
2016-02-22,10.65,3,TZ-21580,West,OFF-FA-10000992,Office Supplies,0.0,0.0,2016
2016-09-11,224.75,5,TB-21625,Central,TEC-PH-10003171,Technology,0.0,0.0,2016
2016-03-31,280.782,3,CS-11950,East,TEC-PH-10002789,Technology,0.4,-112.3128,2016
2016-03-31,31.984,2,CS-11950,East,TEC-AC-10003289,Technology,0.2,-6.396800000000001,2016
2016-12-29,11.232,3,PF-19225,West,OFF-BI-10000138,Office Supplies,0.2,-2.2464,2016
2016-12-03,1649.95,5,NM-18520,West,TEC-AC-10003870,Technology,0.0,0.0,2016
2016-12-03,111.9,6,NM-18520,West,FUR-FU-10001085,Furniture,0.0,0.0,2016
2016-06-14,599.165,5,MH-17290,West,FUR-BO-10004218,Furniture,0.15,-89.87474999999999,2016
2016-09-02,46.53,3,SZ-20035,West,OFF-ST-10003455,Office Supplies,0.0,0.0,2016
2016-04-04,588.784,2,EH-14185,East,OFF-BI-10004600,Office Supplies,0.2,-117.7568,2016
2016-07-25,20.936,1,BE-11335,Central,OFF-EN-10003040,Office Supplies,0.2,-4.1872,2016
2016-08-26,33.0,6,DR-12880,East,TEC-PH-10003442,Technology,0.0,0.0,2016
2016-08-26,249.95,5,DR-12880,East,TEC-AC-10002800,Technology,0.0,0.0,2016
2016-07-22,86.2,5,KN-16705,West,OFF-SU-10004261,Office Supplies,0.0,0.0,2016
2016-06-09,122.352,3,DB-13210,West,FUR-CH-10002774,Furniture,0.2,-24.4704,2016
2016-05-30,123.92,5,JM-16195,East,OFF-AP-10003842,Office Supplies,0.2,-24.784,2016
2016-11-20,128.4,3,SJ-20500,East,OFF-BI-10002133,Office Supplies,0.0,0.0,2016
2016-10-08,61.96,2,JE-15745,West,OFF-PA-10000167,Office Supplies,0.0,0.0,2016
2016-04-08,17.92,4,PG-18820,South,OFF-EN-10002973,Office Supplies,0.0,0.0,2016
2016-11-18,1319.96,4,KC-16255,South,TEC-AC-10003870,Technology,0.0,0.0,2016
2016-06-05,21.552,6,CK-12205,West,OFF-BI-10000829,Office Supplies,0.2,-4.3104,2016
2016-06-05,58.24,4,CK-12205,West,OFF-AP-10004859,Office Supplies,0.0,0.0,2016
2016-12-10,80.28,12,SJ-20125,West,OFF-PA-10000575,Office Supplies,0.0,0.0,2016
2016-06-06,179.94,6,CK-12595,South,TEC-AC-10001109,Technology,0.0,0.0,2016
2016-06-06,26.85,3,CK-12595,South,TEC-AC-10003038,Technology,0.0,0.0,2016
2016-06-06,323.37,3,CK-12595,South,TEC-AC-10003174,Technology,0.0,0.0,2016
2016-06-06,59.94,3,CK-12595,South,OFF-PA-10000157,Office Supplies,0.0,0.0,2016
2016-06-06,64.14,3,CK-12595,South,OFF-BI-10001721,Office Supplies,0.0,0.0,2016
2016-06-06,11.67,3,CK-12595,South,OFF-BI-10000591,Office Supplies,0.0,0.0,2016
2016-06-06,12.96,2,CK-12595,South,OFF-PA-10001534,Office Supplies,0.0,0.0,2016
2016-12-19,455.97,6,ES-14080,West,FUR-TA-10001086,Furniture,0.5,-227.985,2016
2016-12-19,10.44,6,ES-14080,West,OFF-BI-10000174,Office Supplies,0.7,-7.307999999999999,2016
2016-12-19,5.214,2,ES-14080,West,OFF-BI-10002103,Office Supplies,0.7,-3.6498,2016
2016-12-12,383.64,6,RF-19840,West,FUR-FU-10004864,Furniture,0.0,0.0,2016
2016-12-12,56.52,3,RF-19840,West,OFF-AP-10002350,Office Supplies,0.0,0.0,2016
2016-05-09,8.0,5,PS-18970,East,OFF-AR-10000462,Office Supplies,0.0,0.0,2016
2016-12-08,34.05,3,DB-13615,West,OFF-ST-10000615,Office Supplies,0.0,0.0,2016
2016-12-08,352.38,2,DB-13615,West,OFF-ST-10003816,Office Supplies,0.0,0.0,2016
2016-08-27,14.16,1,TB-21355,Central,OFF-ST-10003572,Office Supplies,0.2,-2.832,2016
2016-08-27,79.92,5,TB-21355,Central,OFF-PA-10004353,Office Supplies,0.2,-15.984,2016
2016-09-20,17.088,2,FM-14215,South,FUR-FU-10001546,Furniture,0.2,-3.4176,2016
2016-09-20,98.392,1,FM-14215,South,FUR-CH-10002880,Furniture,0.2,-19.6784,2016
2016-02-02,117.96,2,AB-10105,East,OFF-ST-10003994,Office Supplies,0.0,0.0,2016
2016-08-23,21.3,5,JP-15460,East,OFF-AR-10002399,Office Supplies,0.0,0.0,2016
2016-08-23,1040.8,5,JP-15460,East,OFF-AP-10002118,Office Supplies,0.0,0.0,2016
2016-08-23,29.34,6,JP-15460,East,OFF-AR-10001954,Office Supplies,0.0,0.0,2016
2016-09-25,499.95,5,SC-20695,Central,TEC-AC-10001908,Technology,0.0,0.0,2016
